siren,siret,nom,type,naf,libelle,commune,departement,telephone,source
434263653,43426365300033,ENDRIX RHR,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,LYON,69,,sirene
399401868,39940186800019,INSTALLUX MANAGEMENT GESTION  IMG,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,SAINT-BONNET-DE-MURE,69,,sirene
399984012,39998401200035,MK NET WORK,saas_web,58.29C,Edition de logiciels applicatifs,PARIS,75,,sirene
528364714,52836471400048,TRANS'AVENIR,logistique,49.41A,Transports routiers de fret interurbains,JONAGE,69,,sirene
528424963,52842496300023,ALLIANDO,conseil_gestion,70.10Z,Activites des sieges sociaux,PARIS,75,,sirene
528502305,52850230500030,STEM HEALTHCARE FRANCE,marketing_com,73.11Z,Activites des agences de publicite,LYON,69,,sirene
528696545,52869654500037,URBALAB,conseil_gestion,71.12B,"Ingenierie, etudes techniques",LYON,69,,sirene
528853419,52885341900034,ADEXTAN,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,PARIS,75,,sirene
529009458,52900945800033,FEDERATION NATIONALE DES ECOLES DE PRODUCTION,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,LYON,69,,sirene
529224602,52922460200027,NETKOM,conseil_it,62.09Z,Autres activites informatiques,ANSE,69,,sirene
529277592,52927759200034,EXEGONE,comptabilite,69.20Z,Activites comptables,LYON,69,,sirene
529303760,52930376000027,VVS CONSEIL,comptabilite,69.20Z,Activites comptables,LYON,69,,sirene
529343212,52934321200039,ROMAIN EXPERTISE COMPTABLE & AUDIT,comptabilite,69.20Z,Activites comptables,RILLIEUX-LA-PAPE,69,,sirene
529521544,52952154400021,ESTEVES GROUPE,conseil_gestion,70.10Z,Activites des sieges sociaux,LISSIEU,69,,sirene
529636144,52963614400014,PACK ALLIANCE,logistique,49.41A,Transports routiers de fret interurbains,SAINT-PRIEST,69,,sirene
529770372,52977037200025,BETTER & STRONGER,marketing_com,73.11Z,Activites des agences de publicite,LYON,69,,sirene
529783359,52978335900043,F.C.G.E.,ecommerce_negoce,45.11Z,Commerce de voitures et de vehicules automobiles legers,BOULOGNE-BILLANCOURT,92,,sirene
752725952,75272595200036,ALLIANCE COMPTABILITE AUDIT ET CONSEILS,comptabilite,69.20Z,Activites comptables,BRON,69,,sirene
752800052,75280005200017,ONYSOS,saas_web,58.29C,Edition de logiciels applicatifs,VILLEFRANCHE-SUR-SAONE,69,,sirene
752955567,75295556700033,DEMS,conseil_gestion,71.12B,"Ingenierie, etudes techniques",SAINT-BONNET-DE-MURE,69,,sirene
753053859,75305385900041,IMMODM,immobilier,68.31Z,Agences immobilieres,SAINT-SYMPHORIEN-SUR-COISE,69,,sirene
753186659,75318665900011,ENDRIX VIL,comptabilite,69.20Z,Activites comptables,GLEIZE,69,,sirene
753214774,75321477400048,MARCHANTE,conseil_gestion,71.12B,"Ingenierie, etudes techniques",MONTMELIAN,73,,sirene
753443530,75344353000021,ECILA CONSEIL,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,LYON,69,,sirene
753689074,75368907400015,RONALPIA,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,LYON,69,,sirene
751210469,75121046900019,AGENCE BELLEVILLE IMMOBILIER,immobilier,68.31Z,Agences immobilieres,BELLEVILLE-EN-BEAUJOLAIS,69,,sirene
751252883,75125288300028,MAGNETIK COMMUNICATION,marketing_com,73.11Z,Activites des agences de publicite,CRAPONNE,69,,sirene
751692401,75169240100027,AC TRANSFERT,finance_rh,66.19B,"Autres activites auxiliaires de services financiers, hors assurance et caisses de retraite",VILLEURBANNE,69,,sirene
979369956,97936995600037,STANE IMMOBILIER,immobilier,68.31Z,Agences immobilieres,LYON,69,,sirene
979730595,97973059500019,LES COOMMUNS,marketing_com,70.21Z,Conseil en relations publiques et communication,LYON,69,,sirene
979819703,97981970300021,VESUVIUS PROCESS METRIX,conseil_gestion,71.12B,"Ingenierie, etudes techniques",VENISSIEUX,69,,sirene
980374250,98037425000010,CONSULTANTS AKONOVIA FRANCE,conseil_gestion,71.12B,"Ingenierie, etudes techniques",JONAGE,69,,sirene
539977116,53997711600034,T.D.K. IMPORT,ecommerce_negoce,46.90Z,Commerce de gros non specialise,GRIGNY,69,,sirene
540081007,54008100700028,LVN VILLEFRANCHE,immobilier,68.31Z,Agences immobilieres,VILLEFRANCHE-SUR-SAONE,69,,sirene
333998623,33399862300073,UNIFORMATIC,ecommerce_negoce,46.51Z,"Commerce de gros d'ordinateurs, d'equipements informatiques peripheriques et de logiciels",RILLIEUX-LA-PAPE,69,,sirene
334596012,33459601200024,GOLIATH,marketing_com,73.11Z,Activites des agences de publicite,LYON,69,,sirene
339759136,33975913600023,MARKETING DIRECT LYON,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,LYON,69,,sirene
340006055,34000605500032,TRANSPORTS BESSENAY,logistique,49.41A,Transports routiers de fret interurbains,SAINT-PRIEST,69,,sirene
379071111,37907111100049,CORPORATION D'EXPERTS EN CORROSION,conseil_gestion,71.12B,"Ingenierie, etudes techniques",CHASSIEU,69,,sirene
379360795,37936079500023,PASCAL CHEVRON TRANSPORTS,logistique,49.41A,Transports routiers de fret interurbains,DUERNE,69,,sirene
379374549,37937454900028,NOVAXIOM DEVELOPPEMENT,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,VILLEURBANNE,69,,sirene
379388143,37938814300073,LAYS PELLET ET ASSOCIES,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,LYON,69,,sirene
379873037,37987303700038,INTERNATIONAL SOTFWARE DEVELOPMENT,saas_web,62.01Z,Programmation informatique,LIMONEST,69,,sirene
379895964,37989596400029,DAVEAU CONSEIL,immobilier,68.31Z,Agences immobilieres,LYON,69,,sirene
379942907,37994290700013,GARAGE MORELLON,ecommerce_negoce,45.11Z,Commerce de voitures et de vehicules automobiles legers,MORNANT,69,,sirene
380709550,38070955000012,LE COUVENT VIEUX,ecommerce_negoce,45.11Z,Commerce de voitures et de vehicules automobiles legers,VAUGNERAY,69,,sirene
380772632,38077263200044,AREBA,conseil_gestion,71.12B,"Ingenierie, etudes techniques",BRIGNAIS,69,,sirene
380798470,38079847000064,GERONTIM,conseil_gestion,71.12B,"Ingenierie, etudes techniques",FRANCHEVILLE,69,,sirene
380894675,38089467500020,HAUTE DEFINITION,saas_web,58.29C,Edition de logiciels applicatifs,ECULLY,69,,sirene
381981042,38198104200108,SAS LOGITECH FRANCE,ecommerce_negoce,47.41Z,"Commerce de detail d'ordinateurs, d'unites peripheriques et de logiciels en magasin specialise",LEVALLOIS-PERRET,92,,sirene
341350981,34135098100013,RAJON CONSEILS,immobilier,68.31Z,Agences immobilieres,LYON 6EME,69,,sirene
341614014,34161401400023,ACCUEIL SERVICES AUX PROFESSIONNELS ASAP,conseil_gestion,70.10Z,Activites des sieges sociaux,VAULX-EN-VELIN,69,,sirene
341646958,34164695800031,GROUPE REEL,conseil_gestion,70.10Z,Activites des sieges sociaux,SAINT-CYR-AU-MONT-D'OR,69,,sirene
341732832,34173283200025,COMPTABILITE ET FISCALITE JADE,comptabilite,69.20Z,Activites comptables,LYON,69,,sirene
341797355,34179735500037,GRAPHISTAR,marketing_com,73.11Z,Activites des agences de publicite,LYON,69,,sirene
343864195,34386419500072,TIMS SYSTEMES,data_etudes,63.11Z,"Traitement de donnees, hebergement et activites connexes",LIMONEST,69,,sirene
344503545,34450354500024,COVEX SOCIETE D EXPERTISE COMPTABLE,comptabilite,69.20Z,Activites comptables,LYON,69,,sirene
344789359,34478935900017,AORTEL,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,QUINCIEUX,69,,sirene
384020046,38402004600023,DYNAMIC STOCKAGE,marketing_com,73.12Z,Regie publicitaire de medias,SAINT-GENIS-LAVAL,69,,sirene
384233870,38423387000037,FIDUCIAIRE SCHILFARTH,comptabilite,69.20Z,Activites comptables,LYON,69,,sirene
348579509,34857950900053,INSTITUT MERIEUX,conseil_gestion,70.10Z,Activites des sieges sociaux,LYON,69,,sirene
349033811,34903381100010,SYNTAGME,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,LYON,69,,sirene
349321380,34932138000041,ALBERT DELOIN,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,LYON,69,,sirene
349384545,34938454500084,DATA DESS,conseil_gestion,71.12B,"Ingenierie, etudes techniques",CALUIRE-ET-CUIRE,69,,sirene
349611921,34961192100082,HOPENING,marketing_com,73.11Z,Activites des agences de publicite,PUTEAUX,92,,sirene
350044178,35004417800035,CIDECOS,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,LYON,69,,sirene
350624102,35062410200082,GARTNER FRANCE SARL,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,COURBEVOIE,92,,sirene
350630216,35063021600066,SCA ROSELINE BRUN,finance_rh,66.22Z,Activites des agents et courtiers d'assurances,LYON,69,,sirene
350743829,35074382900037,LES ECLAIRAGISTES ASSOCIES,conseil_gestion,71.12B,"Ingenierie, etudes techniques",LYON,69,,sirene
351096961,35109696100039,MAITRISE D'OEUVRE CONCEPTION INGENERIE,conseil_gestion,71.12B,"Ingenierie, etudes techniques",PUSIGNAN,69,,sirene
351114376,35111437600038,COMSIDER,ecommerce_negoce,46.19B,Autres intermediaires du commerce en produits divers,LISSIEU,69,,sirene
351235593,35123559300057,SLICC,conseil_gestion,71.12B,"Ingenierie, etudes techniques",MEYZIEU,69,,sirene
351385984,35138598400031,TRANSPORTS ROMERO,logistique,49.41A,Transports routiers de fret interurbains,SAINT-PIERRE-DE-CHANDIEU,69,,sirene
345038244,34503824400017,INSAVALOR,data_etudes,72.19Z,Recherche-developpement en autres sciences physiques et naturelles,VILLEURBANNE,69,,sirene
345075071,34507507100059,PHASS PUBLICITE,marketing_com,73.11Z,Activites des agences de publicite,CHASSIEU,69,,sirene
347423048,34742304800060,SOCIETE D'ASSISTANCE CONSEIL CONTENTIEUX FINANCIER,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,VILLEFRANCHE-SUR-SAONE,69,,sirene
347512642,34751264200021,S.J.M,conseil_gestion,71.12B,"Ingenierie, etudes techniques",VILLEFRANCHE-SUR-SAONE,69,,sirene
347756686,34775668600031,IDETOP,marketing_com,73.11Z,Activites des agences de publicite,LYON,69,,sirene
347926735,34792673500031,ARBONNE DE LAURENCIN,marketing_com,73.11Z,Activites des agences de publicite,MEYZIEU,69,,sirene
347984254,34798425400057,LETTRING SERVICE,marketing_com,73.11Z,Activites des agences de publicite,DECINES-CHARPIEU,69,,sirene
351478474,35147847400023,ETUDES ACTIONS,data_etudes,73.20Z,Etudes de marche et sondages,LYON,69,,sirene
351571757,35157175700035,GL EVENTS,conseil_gestion,70.10Z,Activites des sieges sociaux,LYON,69,,sirene
352164537,35216453700107,INNOVATION&TRUST FRANCE,saas_web,58.29C,Edition de logiciels applicatifs,BOULOGNE-BILLANCOURT,92,,sirene
352385892,35238589200059,PYR@MIDE ON LINE,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,LYON,69,,sirene
352386155,35238615500019,JOB ETUDE TEAM,data_etudes,73.20Z,Etudes de marche et sondages,ECULLY,69,,sirene
352449656,35244965600029,EUROCAPI,finance_rh,66.22Z,Activites des agents et courtiers d'assurances,CHARBONNIERES-LES-BAINS,69,,sirene
890374564,89037456400015,VV DEVELOPPEMENT,conseil_gestion,70.10Z,Activites des sieges sociaux,FEYZIN,69,,sirene
890476377,89047637700027,YADECK,saas_web,58.29C,Edition de logiciels applicatifs,LYON,69,,sirene
890717481,89071748100018,SATRUCK FRET,logistique,49.41A,Transports routiers de fret interurbains,LYON,69,,sirene
890816101,89081610100012,DERBAL TRANSPORT,logistique,49.41A,Transports routiers de fret interurbains,BRON,69,,sirene
891023392,89102339200014,XEVLABS,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,LYON,69,,sirene
891113615,89111361500019,LET IT BE CONSULTING,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,LYON,69,,sirene
891199713,89119971300019,CSE GROUP,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,LISSIEU,69,,sirene
891261224,89126122400010,OPERIS MANAGERS,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,LYON,69,,sirene
891322240,89132224000021,PREMIOCARE,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,DARDILLY,69,,sirene
891456758,89145675800020,FINISHERS,saas_web,63.12Z,Portails Internet,LYON,69,,sirene
903897791,90389779100013,WESTINGHOUSE WELDING & MECHANICS SOLUTIONS FRANCE,conseil_gestion,71.12B,"Ingenierie, etudes techniques",CHAPONNAY,69,,sirene
904040219,90404021900019,ALDEBARAN GROUP,conseil_gestion,71.12B,"Ingenierie, etudes techniques",LYON,69,,sirene
904097458,90409745800023,GREGORY CROS,finance_rh,66.22Z,Activites des agents et courtiers d'assurances,NEUVILLE SUR SAONE,69,,sirene
904341930,90434193000017,APERIENCE GROUP,conseil_gestion,70.10Z,Activites des sieges sociaux,LYON,69,,sirene
904533924,90453392400018,MEDICOS PACKAGING,conseil_gestion,70.10Z,Activites des sieges sociaux,LYON,69,,sirene
904752862,90475286200022,TRUST REI SOLUTIONS,immobilier,68.31Z,Agences immobilieres,LYON,69,,sirene
905153110,90515311000010,TOMORROW FRANCE,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,LYON,69,,sirene
905296521,90529652100032,MEL TRANSPORT,logistique,49.41A,Transports routiers de fret interurbains,VAULX-EN-VELIN,69,,sirene
907857718,90785771800015,JEMTRANS-EXPRESS,logistique,49.41A,Transports routiers de fret interurbains,IRIGNY,69,,sirene
907898266,90789826600024,TACTILE POINT DE VENTES,ecommerce_negoce,47.41Z,"Commerce de detail d'ordinateurs, d'unites peripheriques et de logiciels en magasin specialise",VILLEFRANCHE-SUR-SAONE,69,,sirene
907997209,90799720900016,S.F.B.,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,CORBAS,69,,sirene
908190580,90819058000013,RK HAULING,logistique,49.41A,Transports routiers de fret interurbains,SAINT-PRIEST,69,,sirene
908572670,90857267000028,PEGASUS REIM,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,VENISSIEUX,69,,sirene
908698608,90869860800035,SAS L'IMMOBILIERE DE LA PLAINE,immobilier,68.31Z,Agences immobilieres,DRACE,69,,sirene
908907108,90890710800017,A'PRO,ecommerce_negoce,46.90Z,Commerce de gros non specialise,VENISSIEUX,69,,sirene
909027526,90902752600039,L'EXPRESS CONNECT,saas_web,63.12Z,Portails Internet,LYON,69,,sirene
909374878,90937487800017,B&B TRANSPORTS,logistique,49.41A,Transports routiers de fret interurbains,RILLIEUX-LA-PAPE,69,,sirene
909552689,90955268900012,SPIRAL 2,conseil_gestion,70.10Z,Activites des sieges sociaux,LYON,69,,sirene
909633968,90963396800013,ALLSQUARE,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,LYON,69,,sirene
909832552,90983255200022,EXO-DEV,saas_web,62.01Z,Programmation informatique,LYON,69,,sirene
909834160,90983416000030,INFINITY GROUP,conseil_gestion,71.12B,"Ingenierie, etudes techniques",LYON,69,,sirene
909921645,90992164500026,L'AGENCE SOLIDAIRE AURA,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,LYON,69,,sirene
909928186,90992818600024,LA RESSOURCE HUMAINE,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,VILLEURBANNE,69,,sirene
909972101,90997210100010,BIAL-S,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,LIMONEST,69,,sirene
913574315,91357431500028,TOROW AURA,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,LYON,69,,sirene
913716825,91371682500017,ESTHESERVICE,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,LYON,69,,sirene
913981536,91398153600026,PULSIV,finance_rh,82.20Z,Activites de centres d'appels,LIMAS,69,,sirene
910483411,91048341100039,SIRCA EXECUTIVE,finance_rh,78.10Z,Activites des agences de placement de main-d'oeuvre,PARIS,75,,sirene
910570860,91057086000023,YUMA,conseil_gestion,71.12B,"Ingenierie, etudes techniques",VENISSIEUX,69,,sirene
910918291,91091829100022,FUTURZ,saas_web,58.29C,Edition de logiciels applicatifs,CALUIRE-ET-CUIRE,69,,sirene
910938455,91093845500029,2MO INGENIERIE,conseil_gestion,71.12B,"Ingenierie, etudes techniques",LYON,69,,sirene
910954254,91095425400025,SOCIETE DE TRANSPORTS & DE LOGISTIQUE LYONNAIS,ecommerce_negoce,46.90Z,Commerce de gros non specialise,LYON,69,,sirene
911141422,91114142200020,RESEAU H PLUS,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,VENISSIEUX,69,,sirene
911416915,91141691500013,MAKILA GROUP,conseil_gestion,70.10Z,Activites des sieges sociaux,LYON,69,,sirene
911417467,91141746700022,ALCANTRA,conseil_gestion,71.12B,"Ingenierie, etudes techniques",LYON,69,,sirene
911436913,91143691300022,CLARON,marketing_com,70.21Z,Conseil en relations publiques et communication,MACON,71,,sirene
911458495,91145849500015,EXPERIUM FLEX,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,LYON,69,,sirene
911722643,91172264300010,"HUGGY, LE RECRUTEMENT CIRCULAIRE",conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,LISSIEU,69,,sirene
911879732,91187973200012,U-TURN,logistique,49.41A,Transports routiers de fret interurbains,COLOMBIER-SAUGNIEU,69,,sirene
912045010,91204501000010,PERCEPTION4D,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,VILLEURBANNE,69,,sirene
912048998,91204899800021,ACORA DEVELOPPEMENT,comptabilite,69.20Z,Activites comptables,LIMONEST,69,,sirene
912093069,91209306900025,UMAKE RHONE-ALPES,conseil_gestion,71.12B,"Ingenierie, etudes techniques",LYON,69,,sirene
912093192,91209319200025,BIBORNE LYON,ecommerce_negoce,46.51Z,"Commerce de gros d'ordinateurs, d'equipements informatiques peripheriques et de logiciels",VENISSIEUX,69,,sirene
912595139,91259513900029,STX COMMODITIES SAS,ecommerce_negoce,46.19B,Autres intermediaires du commerce en produits divers,LYON,69,,sirene
912644564,91264456400011,MDE IMMOBILIER,immobilier,68.31Z,Agences immobilieres,CHAMPAGNE-AU-MONT-D'OR,69,,sirene
912778107,91277810700033,TEMPRO FRANCE,ecommerce_negoce,46.51Z,"Commerce de gros d'ordinateurs, d'equipements informatiques peripheriques et de logiciels",LYON,69,,sirene
912839362,91283936200015,AVA,saas_web,58.29C,Edition de logiciels applicatifs,SAINT-BONNET-DE-MURE,69,,sirene
912856549,91285654900015,GINKO HOLDING,conseil_gestion,70.10Z,Activites des sieges sociaux,VERNAISON,69,,sirene
912857398,91285739800016,UTGUARD,data_etudes,63.11Z,"Traitement de donnees, hebergement et activites connexes",RILLIEUX-LA-PAPE,69,,sirene
912881034,91288103400017,TRANSP'HORNET,logistique,49.41A,Transports routiers de fret interurbains,LYON,69,,sirene
912946365,91294636500018,IBRISMAYASS,logistique,49.41A,Transports routiers de fret interurbains,LYON,69,,sirene
914847959,91484795900030,BULLE DE CACTUS,comptabilite,69.20Z,Activites comptables,LYON,69,,sirene
915018576,91501857600016,HELODEE,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,GIVORS,69,,sirene
915142871,91514287100010,NOVACIUM,conseil_gestion,71.12B,"Ingenierie, etudes techniques",SOLAIZE,69,,sirene
915173546,91517354600028,NEXALIANCE TRANSITION,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,BEAUVALLON,69,,sirene
915256994,91525699400012,OL RENOVATION,conseil_gestion,71.12B,"Ingenierie, etudes techniques",VENISSIEUX,69,,sirene
915354112,91535411200020,SOLUTRANS,logistique,49.41A,Transports routiers de fret interurbains,VILLEURBANNE,69,,sirene
917416539,91741653900026,NR MOBILAUTO,ecommerce_negoce,45.11Z,Commerce de voitures et de vehicules automobiles legers,PANTIN,93,,sirene
917710667,91771066700028,CORNALINE INGENIERIE,conseil_gestion,71.12B,"Ingenierie, etudes techniques",VAUGNERAY,69,,sirene
917814881,91781488100012,APEX EMBOSSING FRANCE,conseil_gestion,71.12B,"Ingenierie, etudes techniques",JONAGE,69,,sirene
917851354,91785135400014,ALL BECOM,marketing_com,70.21Z,Conseil en relations publiques et communication,VILLEURBANNE,69,,sirene
917926438,91792643800040,ALTERDOKEO MEDICAL,ecommerce_negoce,46.90Z,Commerce de gros non specialise,FRANCHEVILLE,69,,sirene
918003955,91800395500013,QUADRIGONE,saas_web,62.01Z,Programmation informatique,CHESSY,69,,sirene
918280827,91828082700026,NEW-E,conseil_gestion,71.12B,"Ingenierie, etudes techniques",LYON,69,,sirene
918497363,91849736300021,MC-TRANS,logistique,49.41A,Transports routiers de fret interurbains,SAINT-FONS,69,,sirene
918671728,91867172800015,EZIMALI,comptabilite,69.20Z,Activites comptables,COLLONGES-AU-MONT-D'OR,69,,sirene
919095992,91909599200013,VDS PROPERTY,immobilier,68.31Z,Agences immobilieres,NEUVILLE-SUR-SAONE,69,,sirene
919127563,91912756300014,RLT EXPRESS,logistique,49.41A,Transports routiers de fret interurbains,LYON,69,,sirene
919527820,91952782000030,CELINAIN PARIS,ecommerce_negoce,47.91B,Vente a distance sur catalogue specialise,ACHERES,78,,sirene
888886850,88888685000013,TOKATAB,saas_web,62.01Z,Programmation informatique,LYON,69,,sirene
889353280,88935328000023,TPS EXPRESS,logistique,49.41A,Transports routiers de fret interurbains,VENISSIEUX,69,,sirene
889431300,88943130000025,E.T.L STRUCTURES,conseil_gestion,71.12B,"Ingenierie, etudes techniques",LYON,69,,sirene
889444972,88944497200018,BIOCINOV,ecommerce_negoce,46.19B,Autres intermediaires du commerce en produits divers,SAINTE-FOY-LES-LYON,69,,sirene
889689774,88968977400038,ESM INGENIERIE,conseil_gestion,71.12B,"Ingenierie, etudes techniques",VILLEURBANNE,69,,sirene
889742680,88974268000032,AURYS TRANSACTION ADVISORY SERVICES,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,PARIS,75,,sirene
889819777,88981977700026,LA BOITE NOIRE LABO,ecommerce_negoce,46.90Z,Commerce de gros non specialise,BELMONT D'AZERGUES,69,,sirene
889909313,88990931300021,MOBELEC,conseil_gestion,71.12B,"Ingenierie, etudes techniques",LYON,69,,sirene
889931408,88993140800021,S&A ASSURANCE,finance_rh,66.22Z,Activites des agents et courtiers d'assurances,VAULX-EN-VELIN,69,,sirene
889947917,88994791700023,LOGISTIQUE AVANCEE,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,CHAPONNAY,69,,sirene
889969259,88996925900023,MARIE BOUDON SAS,ecommerce_negoce,47.91B,Vente a distance sur catalogue specialise,LYON,69,,sirene
890167471,89016747100022,GAC REAL ESTATE SOFTWARE,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,LYON,69,,sirene
920492907,92049290700026,ROADMILES,logistique,49.41A,Transports routiers de fret interurbains,VILLEURBANNE,69,,sirene
920593621,92059362100021,STAMINA,comptabilite,69.20Z,Activites comptables,LYON,69,,sirene
920607272,92060727200019,GENIUS PARTNERS,saas_web,62.01Z,Programmation informatique,LYON,69,,sirene
920799210,92079921000033,BKR CONSEIL,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,ARGENTEUIL,95,,sirene
920895711,92089571100017,ART MECANIC GALLERY,ecommerce_negoce,45.11Z,Commerce de voitures et de vehicules automobiles legers,VILLEFRANCHE,69,,sirene
921052320,92105232000022,REISEL RHONE-ALPES,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,LYON,69,,sirene
921226155,92122615500015,BHS TRANSPORTS 69,logistique,49.41A,Transports routiers de fret interurbains,VILLEURBANNE,69,,sirene
921248548,92124854800015,LAURUS CONSEIL,finance_rh,66.19B,"Autres activites auxiliaires de services financiers, hors assurance et caisses de retraite",FEYZIN,69,,sirene
921269254,92126925400030,ARCESI ARA,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,LYON,69,,sirene
921404307,92140430700016,CORPO MARCELLIN,ecommerce_negoce,45.11Z,Commerce de voitures et de vehicules automobiles legers,VAULX-EN-VELIN,69,,sirene
921499042,92149904200015,STE-CONSULTING,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,VILLEFRANCHE-SUR-SAONE,69,,sirene
921570503,92157050300026,GAC IP,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,LYON,69,,sirene
921678678,92167867800019,TRANS ROAD,logistique,49.41A,Transports routiers de fret interurbains,MIONS,69,,sirene
921724373,92172437300029,EXENS,conseil_gestion,71.12B,"Ingenierie, etudes techniques",VILLEURBANNE,69,,sirene
921762522,92176252200032,AUDIT ECO,conseil_gestion,71.12B,"Ingenierie, etudes techniques",LYON,69,,sirene
947876025,94787602500018,SPEC CUZIN-THONNERIEUX,finance_rh,66.22Z,Activites des agents et courtiers d'assurances,SAINTE-CATHERINE,69,,sirene
947918827,94791882700025,VALORYA,comptabilite,69.20Z,Activites comptables,LYON,69,,sirene
948469333,94846933300025,GIANT CONSULTING RHONE ALPES,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,ECULLY,69,,sirene
948485271,94848527100019,FAV,ecommerce_negoce,46.90Z,Commerce de gros non specialise,SAINT-PRIEST,69,,sirene
977927706,97792770600019,THELESYS,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,LYON,69,,sirene
981187834,98118783400016,MONDE NOUVEAU,marketing_com,73.11Z,Activites des agences de publicite,LYON,69,,sirene
832782767,83278276700053,HUMAN INNOVATION INSIDE TECHNOLOGY,saas_web,58.29C,Edition de logiciels applicatifs,LYON,69,,sirene
832804488,83280448800035,MPLUSM DEVELOPPEMENT,conseil_gestion,71.12B,"Ingenierie, etudes techniques",LYON,69,,sirene
832809131,83280913100010,WE FIELDWORK,data_etudes,73.20Z,Etudes de marche et sondages,VILLEURBANNE,69,,sirene
832922918,83292291800046,KOBAN,conseil_gestion,71.12B,"Ingenierie, etudes techniques",BRIGNAIS,69,,sirene
832930192,83293019200022,ROOSEVELT IMMOBILIER,immobilier,68.31Z,Agences immobilieres,PARIS,75,,sirene
832933675,83293367500015,TOX,marketing_com,73.11Z,Activites des agences de publicite,LYON,69,,sirene
832939375,83293937500032,THE TINY DIGITAL FACTORY,saas_web,58.29C,Edition de logiciels applicatifs,LYON,69,,sirene
832953418,83295341800023,PRO-GX,data_etudes,63.11Z,"Traitement de donnees, hebergement et activites connexes",MARCILLY-D'AZERGUES,69,,sirene
832973267,83297326700038,UNBOXED,marketing_com,73.11Z,Activites des agences de publicite,LYON,69,,sirene
833018559,83301855900041,TECHNOLOGIES INFORMATIQUES ET MANAGEMENT FRANCE,ecommerce_negoce,47.91B,Vente a distance sur catalogue specialise,PARIS,75,,sirene
833028624,83302862400017,SOLUVW,ecommerce_negoce,45.11Z,Commerce de voitures et de vehicules automobiles legers,VILLEFRANCHE-SUR-SAONE,69,,sirene
833186497,83318649700032,SOLUXAN,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,LYON,69,,sirene
833290174,83329017400030,WIZEUP,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,LYON,69,,sirene
833383862,83338386200038,RGC,comptabilite,69.20Z,Activites comptables,RILLIEUX-LA-PAPE,69,,sirene
833482201,83348220100013,EDVI INVEST,conseil_gestion,70.10Z,Activites des sieges sociaux,LYON,69,,sirene
833582919,83358291900027,AUDAGE CONSEIL,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,LYON,69,,sirene
